ID,Category,Title,Authors,Year,DOI,ArXiv,Abstract,Page Count,Methods,Domain Tags
265,12-Textbooks,"PREPARED FOR THE U.S. DEPARTMENT OF ENERGY,",,2001,,,"TheuseofthePythonscriptinglanguageforscientificapplicationsandinparticulartosolvepartialdifferentialequationsisexplored.ItisshownthatPython'srichdatastructureandobjectorientedfeaturescanbeexploitedtowriteprogramsthatarenotonlysignificantlymoreconcisethantheircounterpartswritteninFortran,CorC++,butarealsonumericallyefficient.Toillustratethis,atwo-dimensionalfiniteelementcode(ELLIPT2D)hasbeenwritten.ELLIPT2Dprovidesaflexibleandeasy-to-useframeworkforsolvingalargeclassofsecondorderellipticprob",15,experimental,mhd; plasma_physics; nuclear_fusion; numerical_methods; electrode_materials
303,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1996,10.1017/CBO9780511807183.023,,,5,experimental,mhd; plasma_physics; nuclear_fusion
222,12-Textbooks,ANODE GEOMETRY AND FOCUS CHARACTERISTICS,,1995,,,,271,experimental,dense_plasma_focus; plasma_physics; nuclear_fusion; radiation; electrode_materials
300,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1992,10.1017/CBO9780511807183.017,,,26,,mhd; plasma_physics; nuclear_fusion; electrode_materials
285,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1989,10.1017/CBO9780511807183.022,,,2,experimental,mhd; plasma_physics; nuclear_fusion; turbulence
252,12-Textbooks,Copyright,,1986,,,,1,,plasma_physics
214,12-Textbooks,PII: 0375-9601(80)90273-X,,1980,,,"Volume79A,number5,6 PHYSICS LETTERS 27October 198036mmMicrowavediagnostics Coaxialplasmagun~4 ....B:H-iNaClResistor p ~IETh~(< DRIFTSPACE>~J~ 1—10kvPUMP PortforNeutralI 56~fdNeutralgas gasp~jlsemonitoring Electromagneticinjectionvalve gasvalve — ~gapFig.1.Schematic oftheexperiment. Theblackcirclesindicatethelocations ofVxBprobesformeasuring plasmastreamvelocityatdifferent pointsinthegascloud.1000Gisprovided intheinteraction regionwherea PLASMA -HYDROGENgascloudisinjectedbyanelectromag",6,experimental,plasma_physics; nuclear_fusion; diagnostics
295,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1978,10.1017/CBO9780511807183.012,,,25,machine_learning,mhd; plasma_physics
272,12-Textbooks,REVIEW PAPER,,1971,,,"A review is given of theoretical and experimental investigations on rotating plasmas. The basic equationsare discussed from the microscopic and macroscopic points of view, including the balance of matter, momentum, and heat,as well as associated stability problems and limiting effects. Various types of devices are described, and obtained experimentalresults are compared with theoretical predictions. The review also summarizes the applications of rotating plasmas to fusionresearch, cosmical",50,experimental; review; machine_learning,z_pinch; mhd; plasma_physics; nuclear_fusion; electrode_materials
257,12-Textbooks,CitationRESEARCH ARTICLE| FEBRUARY 01 1959,,1959,10.1063/1.1735132,,"JOURNAL OF APPLIED PHYSICS VOLUME 30. NUMBER 2 FEBRUARY. 1959 Hydromagnetic Capacitor* OSCAR ANDERSON, t WILLIAM R. BAKER, t ALEXANDER BRATENAHL, t HAROLD P. FURTH,t AND WULF B. KUNKEL t Radiation Laboratory, University oj California, Berkeley, Calijornia (Received June 30, 1958) Very high dielectric constants can easily be achieved by means of an io.nized gas in a .strong magnetic field. When an orthogonal electric field is applied, the resultant particle dnft stores electncal energy. In",10,experimental,plasma_physics; pulsed_power; electrode_materials; physics_informed_ml
292,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1957,10.1017/CBO9780511807183.014,,,20,,mhd; plasma_physics
284,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,1950,10.1017/CBO9780511807183.002,,,33,experimental; machine_learning,plasma_physics; nuclear_fusion; diagnostics
258,12-Textbooks,"Adiabatic gas law, 214,218,314",,,,,,9,,mhd; plasma_physics; nuclear_fusion; radiation; diagnostics
229,12-Textbooks,Amazon.com Shopping Cart,,,,,,4,,
282,12-Textbooks,Application of a Plasma Accelerator of the Dense Plasma Focus Type in Simulation of Radiation Damage and Testing of Materials for Nuclear Systems,Пименов,,,,"We present some results of our experiments with use of a number of plasma accelerators of the Dense Plasma Focus type, namely PF-5M (IMET, bank energy – 5 kJ), PF-6 (IPPLM, 7 kJ), and the largest in the world DPF facility operating with deuterium as a working gas PF-1000 (IPPLM, 1.2 MJ). We use this set of devices for application in the field of radiation material sciences , in particular for Simulation of Radiation Damage and Testing of Materials intended for use in Thermonuclear Reactors",8,experimental; simulation,dense_plasma_focus; plasma_physics; nuclear_fusion; electrode_materials
228,12-Textbooks,Approximate Magnitudes in Some Typical Plasmas,,,,,,1,,plasma_physics; nuclear_fusion
247,12-Textbooks,Average Values and Macroscopic Variables,,,,,,20,,plasma_physics
241,12-Textbooks,Charged Particle Motion in Constant and Uniform Electromagnetic Fields,,,,,,28,,plasma_physics
244,12-Textbooks,Charged Particle Motion in Nonuniform Magnetostatic Fields,,,,,,36,,plasma_physics; nuclear_fusion
245,12-Textbooks,Charged Particle Motion in Time-varying Electromagnetic Fields,,,,,,28,,plasma_physics
226,12-Textbooks,Conversion Factors for Units,,,,,,1,,plasma_physics
253,12-Textbooks,"Dimensions and Lifetime of the Plasma Focus Pinch - Plasma Science, IEEE Transactions on",IEEE,,,,,5,,
235,12-Textbooks,Electromagnetic Waves in Free Space,,,,,,24,,plasma_physics
246,12-Textbooks,Elements of Plasma Kinetic Theory,,,,,,20,data_analysis,plasma_physics; numerical_methods
283,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,,,,4,,
290,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.018,,,26,experimental,plasma_physics
291,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.005,,,28,,mhd; plasma_physics
294,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,,,,6,analytical,mhd; plasma_physics; nuclear_fusion; diagnostics; electrode_materials
296,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.013,,,26,,mhd; plasma_physics; nuclear_fusion; turbulence
298,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.010,,,37,,mhd; plasma_physics; nuclear_fusion
299,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.004,,"Hamiltonian–Lagrangian formalism exploits time and space symmetries. A brief review ofthe Hamiltonian–Lagrangian formalism follows, emphasizing aspects relevant todynamics of charged particles.The starting point is to postulate the existence of a function L, called theLagrangian, which:",71,,plasma_physics
304,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.011,,,43,,mhd; plasma_physics; nuclear_fusion
305,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.006,,,32,,plasma_physics
306,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.009,,,40,,plasma_physics
307,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.003,,,41,experimental,mhd; plasma_physics; diagnostics
308,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.015,,,35,data_analysis,plasma_physics; nuclear_fusion; turbulence
309,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.008,,,23,,plasma_physics
310,12-Textbooks,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.016,,,39,,plasma_physics
255,12-Textbooks,Front Matter,,,,,,1,,plasma_physics
302,12-Textbooks,Innovative Edu cation & Training in High Power Laser Plasmas,Δημητρίου Βασίλειος,,,,Innovative Edu cation & Training in High Power Laser Plasmas Plasma Physics - Theory and Experiments,229,experimental; machine_learning,dense_plasma_focus; plasma_physics; diagnostics
230,12-Textbooks,Institute of Computational Mathematics and Mathematical,Kulikov,,,,,32,simulation,mhd; plasma_physics; nuclear_fusion; radiation; numerical_methods
231,12-Textbooks,Introduction,,,,,,32,experimental,plasma_physics; nuclear_fusion; radiation
259,12-Textbooks,Introduction to plasma physics using Python,,,,,,1,,mhd; plasma_physics; physics_informed_ml
250,12-Textbooks,Macroscopic Equations for a Conducting Fluid,,,,,,20,,plasma_physics; nuclear_fusion
249,12-Textbooks,Macroscopic Transport Equations,,,,,,27,analytical,plasma_physics
236,12-Textbooks,Magnetohydrodynamic Waves,,,,,,25,,mhd; plasma_physics
287,12-Textbooks,Microsoft Word - 4355E7A4-1855-2834CE.doc,www,,,,"S Lee International Centre for Dense Magnetised Plasmas, Warsaw, Poland, and Plasma Radiation Lab, NIE, Nanyang Technological University, Singapore leesing@optusnet.com.au",7,experimental; review,dense_plasma_focus; plasma_physics; nuclear_fusion; electrode_materials
225,12-Textbooks,Physical Constants (MKSA),,,,,,1,,plasma_physics
232,12-Textbooks,Plasma Conductivity and Diffusion,,,,,,34,,mhd; plasma_physics; nuclear_fusion
268,12-Textbooks,Preface,,,,,,2,analytical,mhd; plasma_physics; nuclear_fusion; turbulence
271,12-Textbooks,Related Pergamon Titles of Interest,,,,,,1,,mhd; plasma_physics; nuclear_fusion
234,12-Textbooks,Simple Applications of Magnetohydrodynamics,,,,,,28,,mhd; plasma_physics
233,12-Textbooks,Some Basic Plasma Phenomena,,,,,,32,experimental,plasma_physics
227,12-Textbooks,Some Important Plasma Parameters,,,,,,3,,plasma_physics; nuclear_fusion
242,12-Textbooks,The Boltzmann and the Fokker-Planck Equations,,,,,,42,analytical,plasma_physics
248,12-Textbooks,The Equilibrium State,,,,,,33,,plasma_physics
243,12-Textbooks,Transport Processes in Plasmas,,,,,,31,,plasma_physics; nuclear_fusion
224,12-Textbooks,Useful Relations in Cartesian and in Curvilinear Coordinates,,,,,,5,,plasma_physics
223,12-Textbooks,Useful Vector Relations,,,,,,3,,plasma_physics
237,12-Textbooks,Waves in Cold Plasmas,,,,,,54,,plasma_physics; nuclear_fusion
239,12-Textbooks,Waves in Hot Isotropic Plasmas,,,,,,34,,plasma_physics
240,12-Textbooks,Waves in Hot Magnetized Plasmas,,,,,,48,,plasma_physics
238,12-Textbooks,Waves in Warm Plasmas,,,,,,33,,plasma_physics
312,13-Computing,Advances in Computational Science and Engineering,,2023,10.3934/acse.2023015,,"Multi-fidelity models provide a framework for integrating compu-tational models of varying complexity, allowing for accurate predictions whileoptimizing computational resources. These models are especially beneficialwhen acquiring high-accuracy data is costly or computationally intensive. Thisreview offers a comprehensive analysis of multi-fidelity models, focusing ontheir applications in scientific and engineering fields, particularly in optimiza-tion and uncertainty quantification. It cl",50,review; simulation; machine_learning; experimental,machine_learning; uncertainty_quantification; ai_scientific_discovery
311,13-Computing,Machine learning in solar physics,Andrés Asensio Ramos,2023,10.1007/s41116-023-00038-x,,"The application of machine learning in solar physics has the potential to greatlyenhance our understanding of the complex processes that take place in the atmo-sphere of the Sun. By using techniques such as deep learning, we are now in theposition to analyze large amounts of data from solar observations and identify pat-terns and trends that may not have been apparent using traditional methods. This canhelp us improve our understanding of explosive events like solar ﬂares, which canhave a str",89,machine_learning; review; data_analysis,nuclear_fusion; machine_learning; graph_neural_networks
313,13-Computing,An Approximate Time-Parallel Method for the Fast and Accurate Computation of Particle Trajectories in a Magnetic Field,"Carl Lederman, David Bilyeu",2018,10.4236/jamp.2018.63046,,"A temporal multiscale hybridization method is presented that carefully couples coarse scale gyrokinetic models with exact charged particle solution trajectories (that is, with full phase information) in a magnetic field. The a p-proach is based on the careful approximation of a sum, generally employed for time -parallel (TP) computing applications. While the h ybridization m e-thod presented is highly parallelizable, a computational efficiency gain is seen from considering serial computat",22,simulation,
329,15-Adjacent-Fields,A constrained-transport embedded boundary method for compressible resistive magnetohydrodynamics,Samuel W. Jones; Colin P. McNally; Meritt Reynolds,2026,10.1016/j.jcp.2025.114641,,"Motivated by the increased interest in pulsed-power magneto-inertial fusion devices in recent years, we present a method forimplementing an arbitrarily shaped embedded boundary on a Cartesian mesh while solving the equations of compressible resistivemagnetohydrodynamics. The method is built around a finite volume formulation of the equations in which a Riemann solver is usedto compute fluxes on the faces between grid cells, and a face-centered constrained transport formulation of the inductio",31,experimental; simulation,mhd; plasma_physics; nuclear_fusion; numerical_methods; physics_informed_ml
334,15-Adjacent-Fields,A parametric study of the turbulent energy transfer in three-dimensional lattice-Boltzmann Hall-MHD plasma simulations,,2026,10.1063/5.0298970,,"Observations from heliospheric missions have deepened our understanding of the solar wind. However, the complexity arising from itsquasi-collisionless and multiscale nature leaves open several key questions on how energy is transferred and dissipated in the interplanetaryplasma. In this parametric study, we investigate turbulent energy transfer and intermittent plasma processes in three-dimensional directnumerical simulations, in the Hall-MHD framework, performed with the fast lattice-Boltzma",11,simulation; experimental; machine_learning,mhd; plasma_physics; turbulence; particle_methods
330,15-Adjacent-Fields,Available Energy and Ground States of Convective Hydrodynamic and Hydromagnetic Instabilities,Kaixuan Fan; Yao Zhou,2026,,,,6,simulation; machine_learning,z_pinch; plasma_physics; nuclear_fusion; turbulence
343,15-Adjacent-Fields,Differentiable Programming for Plasma Physics: From Diagnostics to Discovery and Design,A. S. Joglekar; A. G. R. Thomas; A. L. Milder; K. G. Miller; J. P. Palastro; D. H. Froula,2026,,2603.11231,,14,simulation; machine_learning; experimental; analytical,plasma_physics; machine_learning; diagnostics; turbulence; particle_methods; ai_scientific_discovery; equation_discovery; physics_informed_ml
331,15-Adjacent-Fields,Extension of the fusion power plant costing standard,Simon Woodruff; Alicia Durham; Alex Higginbottom; Chris Raastad,2026,,,"This paper documents the work of the Clean Air Task Force (CATF) International Working Group(IWG) on Fusion Cost Analysis in 2024–2025, and the methodological extensions implemented inthe CATF-supported branch of the pyFECONs fusion power-plant costing framework. Using thestandards-aligned chart-of-accounts and physics-to-economics workflow established by ARPA-E ( 1).The IWG development reorganizes and deepens the framework around three architecture-definingcost-driver tracks:Magnetic Fusio",33,review,plasma_physics; nuclear_fusion; pulsed_power
332,15-Adjacent-Fields,Fused-Silica Activation Cherenkov Detector for Pulsed D--T Fusion Yields,N. Kaneshige; S. Alawabdeh; W. Hennig; D. Cech; M. Hua; R. Grazioso,2026,,,"We demonstrate a compact, non-toxic, low-cost neutron-yield diagnostic for pulsed D–T fusionmachines that uses an undoped fused-silica (SiO2) rod as both activation target and Cherenkovradiator. D–T neutrons (14.1 MeV) activate28Si and16O to produce short-lived28Al (𝑇1∕2=134s)and16N (𝑇1∕2= 7.13s); ensuing𝛽−particles exceed the Cherenkov threshold and generate UV–visiblelightdetectedbyafastphotomultipliertube.A 6inlength×1indiameter SiO2rodisopticallycoupledandreadoutwithaCAENDT5730digitizer",7,experimental,dense_plasma_focus; z_pinch; plasma_physics; nuclear_fusion; radiation; electrode_materials
333,15-Adjacent-Fields,Hydrodynamic simulations of expanded warm dense foil heated by pulsed-power,Luc Revello; Laurent Videau; Frédéric Zucchini; Mathurin Lagrée; Christophe Blancard; Benjamin Jodar,2026,,,,14,experimental; simulation,mhd; plasma_physics; nuclear_fusion; circuit_modeling
336,15-Adjacent-Fields,Langmuir probes in a wide range of plasma density: Emissive and non-emissive probes,Valerian Nemchinsky,2026,10.1063/5.0286881,,"Ion saturation current and floating potential were calculated for non-emissive and emissive probes using a kinetic approach. A wide range of plasmapressures was considered: from almost collisionless R/ l/C281 up to almost continuous (R/ l/C291) cases, where R is the probe radius and lis the ion freepath. Calculations were performed for cold ions (ion temperature T i¼0) and for warm ions (the ratio of the ion temperature to the electron temper-ature T i/Tenot exceeding approximately 0.3). The",11,experimental; review,plasma_physics; diagnostics
338,15-Adjacent-Fields,Study on the reignition phase and magnetic field simulation of drawn vacuum arc in 126 kV axial magnetic field contacts,,2026,10.1063/5.0309001,,"With the increase in breaking voltage level, studying the evolution characteristics of reignition of high-current vacuum arc plays an importantrole to improve the breaking capacity of vacuum circuit breakers. In order to analyze the characteristics of the arc in the reignition phase of126 kV axial magnetic field (AMF) contacts, drawn vacuum arc experiments were conducted in a detachable vacuum chamber and magneticfield simulations were performed under corresponding conditions. By analyzing th",10,experimental; simulation,plasma_physics; pulsed_power; electrode_materials
340,15-Adjacent-Fields,The role of particle feedback on particle acceleration in magnetic reconnection,,2026,10.1063/5.0294865,,"Magnetic reconnection is a ubiquitous process in astrophysical plasmas and an efficient mechanism for particle acceleration. Using 2.5Dmagnetohydrodynamic simulations with a co-evolving fluid-particle framework, we investigate how particle feedback affects reconnectionand acceleration. Our simulations demonstrate that particle feedback to the fluid amplifies shear flows within magnetic islands, whichstrengthens the convective electric field and thereby boosts particle acceleration. This mecha",8,simulation,mhd; plasma_physics; turbulence; particle_methods
344,15-Adjacent-Fields,A Comprehensive Review of Reliability Analysis for Pulsed Power Supplies,"Xiaozhen Zhao, Haolin Tong, Haodong Wu, Ahmed Abu-Siada, Kui Li and Chenguo Yao",2025,10.3390/en19020518,,"Achieving high reliability remains the critical challenge for pulsed power supplies (PPS),whose core components are susceptible to severe degradation and catastrophic failure dueto long-term operation under electrical, thermal and magnetic stresses, particularly thoseassociated with high voltage and high current. This reliability challenge fundamentallylimits the widespread deployment of PPSs in defense and industrial applications. Thisarticle provides a comprehensive and systematic review",36,review; experimental,z_pinch; plasma_physics; pulsed_power; electrode_materials
324,15-Adjacent-Fields,A classification of restrictive polynomial correspondences,Bharath Krishna Seshadri; Shrihari Sridharan,2025,,,"In this manuscript, we study a special class of correspondences on P1ˆP1, namelypolynomial correspondences. We focus on what we call restrictive polynomial corre-spondence, categorise them into reducible and irreducible ones. We further give char-acterising results for reducible and irreducible restrictive polynomial correspondences.We also define an operation that paves the way to obtain a new irreducible restric-tive polynomial correspondence from any two given irreducible restrictive pol",18,,ai_scientific_discovery; equation_discovery
322,15-Adjacent-Fields,Dynami-CAL GraphNet: A Physics-Informed Graph Neural Network Conserving Linear and Angular Momentum for Dynamical Systems,Vinay Sharma; Olga Fink,2025,,,"Accurate, interpretable, and real-time modeling of multi-body dynamical systems is essential for pre-dicting behaviors and inferring physical properties in natural and engineered environments. Traditionalphysics-based models face scalability challenges and are computationally demanding, while data-drivenapproaches like Graph Neural Networks (GNNs) often lack physical consistency, interpretability, andgeneralization. In this paper, we proposeDynami-CAL GraphNet, a Physics-Informed Graph Neura",29,machine_learning; simulation,machine_learning; ai_scientific_discovery; graph_neural_networks; physics_informed_ml
323,15-Adjacent-Fields,"Exploring the Physics of the Plasma Liner Experiment: A Multi-dimensional Study with FLASH, OSIRIS, and HELIOS",E. C. Hansen; P. Farmakis; D. Michta; C. Ren; H. Wen; S. Langendorf; F. Chu; P. Tzeferacos,2025,,,,29,experimental; simulation; analytical,mhd; plasma_physics; nuclear_fusion; radiation; turbulence; particle_methods
325,15-Adjacent-Fields,High Gain Fusion Target Design using Generative Artificial Intelligence,Michael E. Glinsky,2025,,,,5,experimental,z_pinch; plasma_physics; nuclear_fusion; radiation
326,15-Adjacent-Fields,Resistive diffusion and radiative cooling effects in magnetized oblique shocks,R. Datta; E. Neill; E. Freeman; E. S. Lavine; S. Chowdhry; L. Horan IV au2; W. M. Potter; D. A. Hammer; B. R. Kusse; J. D. Hare,2025,,,,16,experimental; machine_learning,z_pinch; mhd; plasma_physics; nuclear_fusion; diagnostics; pulsed_power
327,15-Adjacent-Fields,Revisiting Fusion in D-3He Plasmas With Spin-Polarized Fuel,,2025,,,,24,experimental; machine_learning,z_pinch; plasma_physics; nuclear_fusion; radiation
328,15-Adjacent-Fields,Validation of FLASH for magnetically driven inertial,,2025,,,,30,experimental; simulation; review,z_pinch; mhd; plasma_physics; nuclear_fusion; radiation; pulsed_power; circuit_modeling
316,15-Adjacent-Fields,Exploring self-consistent 2.5D flare simulations with MPI-AMRVAC,"Druett Malcolm, Ruan Wenzhi, Keppens Rony",2024,,,,26,simulation,mhd; plasma_physics; radiation; turbulence
317,15-Adjacent-Fields,Formation and Study of a Spherical Plasma Liner for Plasma-Jet-Driven Magneto-Inertial Fusion,,2024,,,,14,experimental,z_pinch; plasma_physics; nuclear_fusion; pulsed_power; electrode_materials
318,15-Adjacent-Fields,LLNL-JRNL-856211,,2024,,,"Nuclear fusion is a potential source of carbon-freeelectricity with many concepts in development. The Portable andAdaptable Neutron Diagnostics for Advancing Fusion Energy Sci-ence (PANDA-FES) suite has been deployed since 2021 to measureneutron yield, energy, and spatiotemporal source location at twodifferent Z-pinch fusion devices. This diagnostic can be used ata variety of facilities pursuing fusion in the magnetic, inertial,and magneto-inertial regimes. These different regimes have a",12,experimental,dense_plasma_focus; z_pinch; plasma_physics; nuclear_fusion; radiation; machine_learning
319,15-Adjacent-Fields,PDE-LEARN : Using Deep Learning to Discover Partial Diﬀerential,,2024,,,"In this paper, we introduce PDE-LEARN , a novel deep learning algorithm that can identify governing partialdiﬀerential equations (PDEs) directly from noisy, limited measurements of a physical system of interest.PDE-LEARN uses a Rational Neural Network, U, to approximate the system response function and a sparse,trainable vector, ξ, to characterize the hidden PDE that the system response function satisﬁes. Our approachcouples the training of Uandξusing a loss function that (1) makes Uapproxim",25,machine_learning; experimental,machine_learning; ai_scientific_discovery; equation_discovery; physics_informed_ml
320,15-Adjacent-Fields,PHYSICS -CONSTRAINED POLYNOMIAL CHAOS EXPANSION FOR,,2024,,,"We present a novel physics-constrained polynomial chaos expansion as a surrogatemodeling method capable of performing both scientific machine learning ( SciML )and uncertainty quantification ( UQ) tasks. The proposed method possesses a uniquecapability: it seamlessly integrates SciML intoUQand vice versa, which allowsit to quantify the uncertainties in SciML tasks effectively and leverage SciML forimproved uncertainty assessment during UQ-related tasks. The proposed surrogatemodel can effe",34,machine_learning; simulation; data_analysis,machine_learning; uncertainty_quantification; ai_scientific_discovery; physics_informed_ml
337,15-Adjacent-Fields,Reducing the computational complexity of implicit schemes in the modeling of kinetic inelastic collisions in a partially ionized plasma,,2024,10.1002/num.23121,,"Modeling the time evolution of atomic number densitiesand the kinetic (non-Maxwellian) electron energy distribu-tion function under the action of electron impact collisionsby classical approaches requires an implicit time-steppingscheme to maintain numerical stability. The resulting lin-ear system that must be iteratively solved at each timestep incorporates a dense (nonsparse) matrix. For Lvari-ables being propagated, the computational cost is O(L3).We present an alternative approach wi",24,simulation; experimental,plasma_physics; machine_learning; numerical_methods; graph_neural_networks
315,15-Adjacent-Fields,arXiv:2404.14274v1 [math.NA] 22 Apr 2024Noname manuscript No.,,2024,,,"Numericalsimulationsofidealcompressiblemagnetohydro dynamic(MHD)equations are challenging, as the solutions are required to be magnetic divergence-free for general cases as well as oscillation-free for cases involving discontinuities.To overcome these diﬃculties, we develop a locally divergen ce-free oscillation-eliminating discontinuous Galerkin (LDF-OEDG) method for ideal compressibleMHD equations. In the LDF-OEDG method, the numerical soluti on is advancedin time by using a strong stabi",25,simulation,mhd; plasma_physics; nuclear_fusion; numerical_methods
321,15-Adjacent-Fields,arXiv:2405.18759v3 [physics.plasm-ph] 16 Feb 2025Ponderomotive electron physics captured in a single-ﬂuid e xtended,,2024,,,,7,experimental; simulation,z_pinch; mhd; plasma_physics; nuclear_fusion; turbulence; particle_methods
314,15-Adjacent-Fields,Published as a conference paper at ICLR 2021,,2020,,,"Mesh-based simulations are central to modeling complex physical systems inmany disciplines across science and engineering. Mesh representations sup-port powerful numerical integration methods and their resolution can be adaptedto strike favorable trade-offs between accuracy and efﬁciency. However, high-dimensional scientiﬁc simulations are very expensive to run, and solvers and pa-rameters must often be tuned individually to each system studied. Here we intro-duce M ESHGRAPH NETS, a framew",18,simulation; machine_learning,machine_learning; ai_scientific_discovery; graph_neural_networks; physics_informed_ml
341,15-Adjacent-Fields,Computer modeling of plasmas and plasma-surface interactions.,"A. Bogaerts, E. Bultinck, M. eckert, V. georgieva, M. mao, E. Neyts and L. Schwaederlé",,10.1002/ppap.200800207,,,13,experimental; simulation,plasma_physics; nuclear_fusion; uncertainty_quantification; electrode_materials; particle_methods
342,15-Adjacent-Fields,FUNDAMENTALS OF PLASMA PHYSICS,PAUL M.BELLAN,,10.1017/CBO9780511807183.007,,,36,analytical,plasma_physics
335,15-Adjacent-Fields,Particle Interactions in Plasmas,,,,,,32,experimental,plasma_physics
339,15-Adjacent-Fields,ThePrilncet;onFRC::Rot;at;i'ng-Magnet'ic-F'ield-Experilment; RFSyst;em*,,,,,,4,experimental,plasma_physics; nuclear_fusion; pulsed_power
387,16-LAPD-Dataset-Plots,Axial position (cm)0510152025Isat (mA / mm2),,2025,,,,1,,
360,16-LAPD-Dataset-Plots,Axial position (cm)510152025Isat (mA / mm2),,2025,,,,1,,
370,16-LAPD-Dataset-Plots,Bsource=1500 G (M=3.0),,2025,,,,1,,
372,16-LAPD-Dataset-Plots,z position (cm)0510152025Isat (mA / mm2)z profile at x=0 cm,,2025,,,,1,,
399,16-LAPD-Dataset-Plots,"z-score0100020003000400050006000CountsHistogram of z-scores, = 0.01",,2000,,,,1,,
401,16-LAPD-Dataset-Plots,z-score025050075010001250150017502000CountsNLL=0.5,,2000,,,,1,,
400,16-LAPD-Dataset-Plots,"z-score0500100015002000CountsHistogram of z-scores, = 1.0",,2000,,,,1,,
397,16-LAPD-Dataset-Plots,All x-axis Isat (mA / mm2)05101520All y-axis Isat (mA / mm2)x- and y-axis Isat values at equal radius,,,,,,1,,
392,16-LAPD-Dataset-Plots,Axial position (cm)123456789Isat (mA / mm2),,,,,,1,,
396,16-LAPD-Dataset-Plots,Axial position (cm)123456789Isat (mA / mm2),,,,,,1,,
347,16-LAPD-Dataset-Plots,"DR1_23, =0.01",,,,,,1,,
381,16-LAPD-Dataset-Plots,Data limits,,,,,,1,,
359,16-LAPD-Dataset-Plots,Gas puff duration (ms)0.00.20.40.60.81.01.2Isat gradient (mA mm2 / m),,,,,,1,,
382,16-LAPD-Dataset-Plots,Isat (A / mm2),,,,,,1,,
383,16-LAPD-Dataset-Plots,Isat (A / mm2),,,,,,1,,
384,16-LAPD-Dataset-Plots,Isat (A / mm2),,,,,,1,,
385,16-LAPD-Dataset-Plots,Isat (A / mm2),,,,,,1,,
386,16-LAPD-Dataset-Plots,Isat (A / mm2),,,,,,1,,
355,16-LAPD-Dataset-Plots,MSEEffect of learning rate schedules on losses,,,,,,1,,
358,16-LAPD-Dataset-Plots,Number of dataruns in training set0.0030.0040.0050.0060.007T est set loss (MSE)T est set losses vs dataset diversity,,,,,,1,,
345,16-LAPD-Dataset-Plots,PP1 -- DR1_08 wd-scan-0.01_big,,,,,,1,,
346,16-LAPD-Dataset-Plots,PP1 -- DR1_15 wd-scan-0.01_big,,,,,,1,,
348,16-LAPD-Dataset-Plots,PP1 -- DR1_33 wd-scan-0.01_big,,,,,,1,,
350,16-LAPD-Dataset-Plots,PP1 -- DR2_02 wd-scan-0.01_big,,,,,,1,,
351,16-LAPD-Dataset-Plots,PP1 -- DR2_10 wd-scan-0.01_big,,,,,,1,,
352,16-LAPD-Dataset-Plots,PP1 -- DR2_19 wd-scan-0.01_big,,,,,,1,,
353,16-LAPD-Dataset-Plots,PP1 -- DR2_31 wd-scan-0.01_big,,,,,,1,,
357,16-LAPD-Dataset-Plots,Step0.0000.0050.0100.0150.0200.0250.0300.035LossLosses (one-batch training),,,,,,1,,
367,16-LAPD-Dataset-Plots,T otal error,,,,,,1,,
349,16-LAPD-Dataset-Plots,TS-derived Isat (mA / mm2)0246810Predicted Isat (mA / mm2),,,,,,1,,
